LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,'default payment next month'
0.020202,1,0.166667,0.666667,0.086207,0.1,0.1,0.1,0.1,0.1,0.1,0.148368,0.066961,0.086977,0.160873,0.083304,0.136775,0.000893,0.000684,0.00087,0.004312,0.00362,0.003004,0
0.080808,0,0.5,0.333333,0.551724,0.2,0.2,0.2,0.2,0.2,0.2,0.234924,0.149067,0.135971,0.212971,0.107475,0.155735,0.004308,0.003058,0.001228,0.001573,0.002818,0.006611,0
0.111111,0,0.166667,0.666667,0.344828,0.3,0,0,0.1,0.2,0.2,0.146512,0.066023,0.086121,0.2142,0.138957,0.18978,0,0,0.064729,0.003221,0.004689,0,0
0.040404,1,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.188468,0.112089,0.110664,0.201244,0.099278,0.149576,0.002518,0.001247,0.002486,0.00161,0.001172,0.002175,1
0.333333,1,0.166667,0.333333,0.482759,0.3,0,0,0.1,0.1,0.1,0.146509,0.06621,0.086339,0.162864,0.080648,0.13615,0,0,0.003242,0,0.001243,0,1
0.232323,1,0.166667,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.356035,0.257415,0.189518,0.30077,0.229992,0.27131,0.011448,0.004156,0.011205,0.011272,0.014067,0.009458,0
0.242424,1,0.166667,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.388913,0.266989,0.158898,0.243491,0.146787,0.182459,0.024841,0.006953,0.00673,0.014734,0.027196,0.092554,0
0.515152,0,0.166667,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.326723,0.2426,0.184366,0.321137,0.242139,0.275252,0.007442,0.004157,0.006684,0.00918,0.014069,0.011351,0
0.282828,0,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.234,0.15129,0.114045,0.342568,0.267137,0.281372,0.003687,0.001843,0.178614,0.007986,0.012194,0.008667,0
0.232323,1,0.333333,0.333333,0.293103,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.242424,1,0.333333,0.333333,0.12069,0.4,0.2,0.2,0.2,0.4,0.2,0.171513,0.094186,0.103633,0.192222,0.113581,0.166835,0.00229,0.001484,0.00346,0,0.004689,0.015132,1
0.20202,0,0.333333,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.263285,0.194107,0.16271,0.292476,0.223086,0.267646,0.005724,0.003863,0.005803,0.008857,0.012895,0.010422,0
0.272727,0,0.166667,0.333333,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.354875,0.253079,0.178838,0.301262,0.208284,0.25288,0.010188,0.004809,0.008035,0.008052,0.011723,0.00889,0
0.080808,1,0.5,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.235986,0.157532,0.135739,0.188211,0.109576,0.159142,0.004817,0.002388,0.000766,0.001213,0.001735,0.009522,0
0.111111,1,0.333333,0.333333,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.203195,0.128841,0.123034,0.224965,0.149836,0.199754,0.003434,0.001484,0.00346,0.004348,0.006565,0.005296,0
0.161616,1,0.166667,0.333333,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.293753,0.223041,0.172373,0.302759,0.206666,0.249269,0.008357,0.004196,0.007191,0.007435,0.011045,0.008839,0
0.252525,1,0.166667,0.666667,0.137931,0.3,0.1,0.2,0.1,0.1,0.1,0.160237,0.082194,0.095586,0.175522,0.096842,0.135374,0.020606,0.009895,0.0186,0.026837,0,0.032156,1
0.20202,1,0.5,0.333333,0.344828,0,0,0,0,0,0,0.161107,0.081144,0.096343,0.170296,0.121775,0.141857,0.018005,0.010814,0.012035,0.066791,0.016128,0.017966,0
0.020202,0,0.5,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.171726,0.092966,0.100712,0.181916,0.10372,0.162032,0.00229,0.001781,0.00558,0.004831,0.016412,0.002187,0
0.070707,1,0.166667,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.167755,0.082773,0.095101,0.176263,0.090448,0.143483,0.003606,0.001187,0.006696,0.000805,0.000713,0.000946,0
0.040404,0,0.333333,0.333333,0.534483,0.4,0.2,0.2,0.2,0.2,0.1,0.170896,0.093342,0.102629,0.188963,0.080351,0.143796,0.001692,0.000926,0.001674,0,0.021891,0.000611,1
0.141414,1,0.333333,0.333333,0.172414,0.3,0,0.1,0.1,0.1,0,0.152294,0.06696,0.091246,0.168295,0.081334,0.135674,0.000896,0.005402,0.009665,0.001124,0,0,0
0.252525,1,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.307284,0.244298,0.190746,0.336003,0.267689,0.307294,0.010188,0.004275,0.007589,0.011433,0.01688,0.012295,0
0.282828,1,0.166667,0.666667,0.431034,0.2,0.1,0.1,0.1,0.1,0.2,0.402253,0.067485,0.09811,0.162237,0.236047,0.276965,0.001537,0.01279,0.002499,0.252388,0.016925,0.033125,0
0.353535,0,0.5,0.666667,0.224138,0.1,0.1,0.1,0.1,0.1,0.1,0.1499,0.068059,0.086863,0.161286,0.082845,0.136968,0.002217,0.00056,0.00136,0.003568,0.004689,0.001226,0
0.090909,0,0.166667,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.190246,0.11448,0.113538,0.207806,0.121269,0.171902,0.002615,0.001164,0.002273,0.002309,0.003444,0.002805,0
0.313131,1,0.333333,0.666667,0.206897,0.1,0.1,0.1,0.1,0.1,0.1,0.16068,0.068055,0.091195,0.163649,0.081406,0.140588,0.00222,0.005246,0.004186,0.00123,0.01282,0.001417,0
0.070707,0,0.333333,0.666667,0.137931,0.2,0.2,0,0,0,0,0.219212,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.191919,1,0.166667,0.666667,0.293103,0,0,0.1,0.2,0.2,0.2,0.146519,0.06622,0.124275,0.227826,0.15279,0.166345,0,0.041017,0.00385,0.003781,0.003484,0.056747,0
0.020202,1,1,0.333333,0.655172,0.2,0.2,0.2,0.2,0.2,0.2,0.173436,0.093003,0.102276,0.167623,0.088694,0.143207,0.001695,0.000758,0.001263,0.000483,0.000938,0.0007,0
0.010101,1,0.166667,0.666667,0.017241,0,0,0,0,0,0,0.146947,0.066676,0.086559,0.160505,0.081035,0.136024,0.000557,0.000232,0.000435,0.000628,0.000914,0.000738,0
0.646465,1,0.5,0.666667,0.310345,0.2,0.2,0.1,0.1,0,0.1,0.151709,0.06622,0.08739,0.16008,0.080389,0.147403,0,0.00113,0,0,0.031208,0.122442,0
0.131313,1,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.272489,0.200258,0.159795,0.288194,0.190974,0.236144,0.006067,0.003147,0.00558,0.008052,0.01055,0.008512,0
0.030303,1,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.18224,0.102875,0.123242,0.197595,0.119897,0.17148,0.001835,0.001187,0.002248,0.004031,0.00493,0.004201,0
0.040404,1,0.5,0.666667,0.034483,0.4,0.4,0.4,0.4,0.4,0.4,0.183953,0.109237,0.111762,0.20455,0.12653,0.179759,0.00423,0.001187,0.00212,0,0.008675,0,1
0.252525,0,0.166667,0.666667,0.155172,0.1,0.1,0.1,0.1,0.1,0.1,0.146872,0.066599,0.086564,0.160514,0.081044,0.136032,0.000457,0.000237,0.000445,0.000643,0.000935,0.000755,1
0.353535,0,0.5,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.416305,0.35215,0.228065,0.400635,0.312621,0.347711,0.017171,0.005475,0.010295,0.013063,0.019621,0.017024,0
0.010101,1,0.333333,0.666667,0.068966,0.4,0.4,0.4,0.2,0.2,0.2,0.161494,0.085504,0.097075,0.178539,0.099805,0.146856,0.004579,0,0.000436,0.000622,0.000584,0,0
0.313131,1,0.166667,0.666667,0.172414,0.1,0.1,0.1,0.2,0.1,0.1,0.205456,0.07504,0.097273,0.174875,0.09194,0.160855,0.010638,0.011818,0.017245,0.018338,0.065686,0.036628,0
0.070707,0,0.166667,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.211986,0.137829,0.129026,0.232892,0.156835,0.166907,0.003778,0.002434,0.002232,0,0,0,1
0.282828,1,0.166667,0.333333,0.206897,0.4,0.2,0.2,0.4,0.4,0.4,0.224545,0.087057,0.099969,0.182858,0.105653,0.158013,0.00155,0.001908,0,0.002602,0,0.001369,1
0.191919,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.181669,0.104738,0.11063,0.202644,0.12651,0.178103,0.001549,0.002375,0.001414,0.002415,0.003517,0.002837,0
0.141414,1,0.5,0.333333,0.413793,0.3,0,0,0,0,0.1,0.146519,0.06622,0.086345,0.160138,0.080648,0.145237,0,0,0,0,0.024946,0,0
0.20202,1,0.333333,0.666667,0.275862,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.494949,0,0.166667,0.333333,0.413793,0.1,0.1,0.1,0.1,0.1,0.1,0.180034,0.209119,0.104141,0.342343,0.102441,0.169919,0.185453,0.019362,0.224284,0.035546,0.089729,0.006603,0
0.080808,1,0.333333,0.666667,0.051724,0.4,0.4,0.4,0.2,0.2,0.2,0.256649,0.178838,0.144437,0.252695,0.171319,0.195678,0.007555,0,0.003253,0.005079,0.00698,0.17024,1
0.080808,1,0.333333,0.666667,0.034483,0.4,0.6,0.6,0.5,0.6,0.5,0.179825,0.102989,0.107112,0.198099,0.119411,0.169978,0.00229,0,0.003794,0,0,0.001892,0
0.444444,0,0.166667,0.333333,0.465517,0,0,0,0,0,0,0.165047,0.14231,0.106888,0.180907,0.101398,0.147526,0.091799,0.022216,0.024642,0.033697,0.031269,0.167864,0
0.343434,0,0.333333,0.333333,0.293103,0.3,0.4,0.2,0.2,0.4,0.2,0.209209,0.132005,0.125492,0.230908,0.15136,0.196832,0,0.002078,0.006138,0,0.005861,0.003783,0
0.040404,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.1,0.2,0.2,0.177034,0.093031,0.09025,0.186553,0.108887,0.161798,0.002078,0.001009,0.033528,0.001932,0.002813,0.002459,1
0.353535,1,0.333333,0.666667,0.37931,0,0,0,0,0,0,0.151906,0.083284,0.089029,0.162971,0.084535,0.153004,0.020583,0.002908,0.003357,0.006312,0.045207,0.098525,0
0.252525,1,0.166667,0.333333,0.344828,0.2,0.2,0.2,0.4,0.2,0.2,0.285934,0.218785,0.279073,0.320908,0.248906,0.278639,0.00837,0.011242,0.000026,0.006005,0.009908,0.000972,0
0.232323,1,0.166667,0.666667,0.103448,0.3,0.4,0.2,0.2,0.2,0.2,0.165332,0.085811,0.107511,0.17764,0.093313,0.140548,0,0.011281,0.000488,0.00161,0.002345,0.010409,0
0.373737,0,0.166667,0.666667,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.207526,0.13742,0.119899,0.217209,0.135669,0.185738,0.009158,0.002969,0.00279,0.008052,0.009378,0.007566,0
0.131313,1,0.166667,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.262917,0.194398,0.162279,0.223906,0.149134,0.199049,0.006526,0.003742,0.003348,0.004026,0.00599,0.005675,0
0.252525,1,0.333333,0.333333,0.551724,0.2,0.2,0.2,0.2,0.2,0.2,0.343082,0.278181,0.210021,0.338644,0.261878,0.305432,0.01147,0.005941,0.011179,0.016108,0.023461,0.018984,0
0.040404,0,0.166667,0.666667,0.603448,0.2,0.2,0.2,0.2,0.2,0.2,0.188176,0.112179,0.113422,0.208042,0.098672,0.152592,0.002415,0.001187,0.002652,0.001142,0.00234,0.001012,0
0.050505,0,0.166667,0.666667,0.12069,0.3,0.1,0.2,0.2,0.4,0.4,0.146519,0.069193,0.088071,0.163565,0.084055,0.155644,0.003585,0.000625,0.00061,0,0.044546,0,1
0.070707,1,0.5,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.220391,0.142528,0.125623,0.224499,0.145204,0.191408,0.00332,0.001389,0.002567,0.003686,0.005861,0.002934,0
0.131313,1,0.166667,0.666667,0.241379,0.1,0.4,0.1,0.2,0.1,0.1,0.14894,0.067431,0.087746,0.16134,0.081913,0.136821,0,0.001515,0,0.002055,0.002992,0.002414,0
0.191919,1,0.166667,0.333333,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.285166,0.213639,0.172264,0.303656,0.230205,0.270357,0.006649,0.003195,0.005891,0.008678,0.016473,0.009946,0
0.121212,1,0.5,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.187406,0.110252,0.110399,0.199826,0.124465,0.175792,0.003434,0.001781,0.003348,0.006441,0.009378,0.005675,0
0.242424,0,0.333333,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.328981,0.262501,0.193033,0.33121,0.252112,0.293232,0.009165,0.004516,0.008035,0.009662,0.014777,0.013265,0
0.141414,0,0.5,0.666667,0.137931,0.2,0.2,0.1,0.1,0.2,0.1,0.240809,0.169386,0.100657,0.179492,0.107646,0.138613,0.052727,0.04846,0.205496,0.027894,0.007688,0.011769,0
0.171717,0,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.240994,0.160456,0.124608,0.227239,0.152963,0.203742,0.011448,0.002969,0.003017,0.004831,0.009409,0.018916,0
0.171717,0,0.333333,0.333333,0.258621,0.4,0.4,0,0,0,0,0.220441,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.010101,1,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.150337,0.071146,0.089943,0.166633,0.086443,0.141138,0.001717,0.001187,0.001152,0.00025,0.002345,0,1
0.070707,0,0.166667,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.214871,0.140491,0.129876,0.225802,0.129972,0.179686,0.003997,0.002133,0.003355,0.002784,0.004689,0.003594,0
0.20202,1,0.333333,0.666667,0.051724,0.1,0.1,0.1,0.1,0.1,0,0.147472,0.073701,0.086793,0.16042,0.080648,0.135674,0.009112,0.000484,0.000335,0,0,0,1
0.070707,0,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.160522,0.07835,0.091832,0.170221,0.089771,0.141314,0.00229,0.001187,0.004464,0.00161,0.002345,0.001892,0
0.232323,1,0.333333,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.357321,0.296876,0.217691,0.38934,0.274321,0.312432,0.010303,0.006234,0.01116,0.011272,0.017115,0.014071,0
0.252525,0,0.166667,0.333333,0.275862,0.2,0.2,0.5,0.4,0.4,0.4,0.291245,0.249121,0.189807,0.340183,0.272688,0.312827,0.036632,0,0.007924,0.011272,0.015239,0.013241,1
0.292929,1,0.333333,0.333333,0.172414,0.2,0.2,0.2,0.1,0.1,0.1,0.151263,0.068783,0.088443,0.161177,0.082256,0.135673,0.001213,0.000702,0.001237,0.002625,0,0,0
0.151515,1,0.333333,0.333333,0.293103,0.2,0.2,0.2,0.2,0.4,0.4,0.239709,0.169693,0.146592,0.269834,0.194164,0.245222,0.0062,0.002376,0.009559,0,0.022278,0,0
0.353535,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0,0,0,0.15678,0.077395,0.086345,0.160138,0.080648,0.135674,0.001211,0,0,0,0,0,0
0.080808,0,0.166667,0.666667,0.086207,0.2,0.2,0.1,0.2,0.2,0.1,0.181143,0.08565,0.08741,0.161965,0.080648,0.156437,0.001764,0.002494,0,0,0.05416,0.005675,0
0.151515,1,0.333333,0.333333,0.448276,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.191919,1,0.333333,0.666667,0.327586,0.4,0.2,0.2,0.2,0.2,0.2,0.302703,0.233531,0.175743,0.311031,0.241247,0.272613,0.009158,0.004334,0.006696,0.009662,0.014067,0.011349,1
0.141414,1,0.333333,0.666667,0.172414,0.1,0.1,0.1,0.1,0.2,0.1,0.158643,0.077617,0.092925,0.183037,0.097782,0.168916,0.013752,0.007128,0.027144,0.009662,0.086747,0.047321,0
0.161616,1,0.166667,0.666667,0.327586,0,0,0.1,0.2,0.2,0.2,0.143379,0.057713,0.172818,0.311747,0.130453,0.183781,0.005217,0.100043,0.013401,0.004831,0.009378,0.018916,0
0.111111,1,0.5,0.333333,0.362069,0.1,0.1,0.1,0.2,0.1,0.2,0.148472,0.06647,0.088832,0.161279,0.084629,0.137509,0.000301,0.00269,0,0.006465,0,0.001905,0
0.131313,0,0.333333,0.666667,0.155172,0.1,0.1,0.2,0.2,0.4,0.4,0.146686,0.072132,0.090702,0.172566,0.086292,0.143233,0.007131,0.001187,0.00625,0,0.007038,0.000004,0
0.141414,1,0.166667,0.666667,0.137931,0,0,0,0,0,0,0.167238,0.088379,0.086345,0.163133,0.080648,0.147941,0.001145,0,0.003549,0,0.032,0.001892,0
0.353535,0,0.5,0.333333,0.224138,0.3,0.3,0.1,0.1,0.2,0.2,0.391668,0.044431,0.27225,0.181766,0.103414,0.135674,0,0.21467,0.025624,0,0,0,0
0.020202,1,0.333333,0.666667,0.137931,0.3,0.4,0.2,0.2,0.2,0.4,0.161114,0.080973,0.095435,0.176017,0.098616,0.152189,0,0.000757,0.000642,0.002478,0.001641,0,1
0.090909,0,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.223927,0.15033,0.136959,0.249655,0.10987,0.138793,0.004007,0.002969,0.00558,0.006441,0.007034,0.009458,1
0.040404,1,0.5,0.333333,0.551724,0.2,0.2,0.2,0.2,0.2,0,0.164404,0.112412,0.105393,0.193581,0.082656,0.135674,0.041664,0.000987,0.001642,0.003422,0,0,0
0.020202,1,0.5,0.333333,0.172414,0.4,0.5,0.4,0.4,0.4,0.2,0.173116,0.094008,0.102929,0.188865,0.110128,0.161781,0,0.001009,0.001228,0.000005,0.002469,0.002465,0
0.040404,0,0.333333,0.666667,0.068966,0.2,0.2,0.4,0.4,0.1,0.1,0.188177,0.112601,0.095136,0.17354,0.100029,0.153176,0.003205,0,0.001835,0.103003,0.001653,0.001509,0
0.050505,0,0.333333,0.666667,0.068966,0.4,0.4,0.4,0.2,0.2,0.2,0.199898,0.123854,0.117351,0.187081,0.102652,0.154324,0.00229,0,0.001267,0.002934,0.003517,0.002837,0
0.222222,1,0.333333,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.1,0.162082,0.084534,0.097095,0.167906,0.074038,0.147658,0.00229,0.000594,0.002232,0,0.04689,0.015511,0
0.020202,1,0.833333,0.333333,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.171943,0.092724,0.101499,0.185497,0.096042,0.135674,0.001896,0.000917,0.001451,0.001329,0,0,0
0.141414,1,0.166667,0.333333,0.12069,0.2,0.1,0.1,0.1,0.1,0.1,0.198127,0.101206,0.104085,0.172187,0.081035,0.137029,0.042201,0.019184,0.014459,0.000628,0.003536,0.004207,0
0.232323,1,0.333333,0.333333,0.293103,0.2,0.2,0.2,0.2,0.2,0.2,0.351804,0.258602,0.195994,0.352084,0.286909,0.333504,0.01148,0.004578,0.008668,0.012907,0.037111,0.017024,0
0.313131,1,0.333333,0.666667,0.137931,0,0,0,0,0,0,0.151048,0.069773,0.090735,0.163072,0.082484,0.136884,0.007765,0.004787,0.003476,0.002982,0.003158,0.009757,0
0.212121,1,0.333333,0.666667,0.12069,0.1,0.1,0.1,0.1,0.1,0.1,0.153127,0.071008,0.089059,0.16681,0.083122,0.143192,0.005775,0.002938,0.007905,0.004018,0.019612,0.010544,0
0.050505,0,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.4,0.200279,0.118315,0.118885,0.177062,0.100786,0.151732,0.003205,0.003622,0.000693,0.004201,0,0.00143,0
0.171717,1,0.333333,0.333333,0.362069,0.2,0.2,0.2,0.4,0.2,0.2,0.237175,0.165685,0.147315,0.261667,0.190592,0.237835,0.006296,0.00564,0,0.008052,0.011723,0.009458,0
0.242424,1,0.333333,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.188063,0.110209,0.104588,0.191913,0.112621,0.169458,0.002862,0.005937,0.003348,0.004831,0.018756,0,0
0.010101,0,0.333333,0.333333,0.224138,0.2,0.2,0.4,0.5,0.4,0.2,0.159748,0.081828,0.09724,0.178188,0.099194,0.152954,0.002364,0.002018,0,0,0.001829,0.034067,0
0.060606,1,0.166667,0.666667,0.068966,0.1,0.1,0.2,0.2,0.1,0.1,0.14898,0.083474,0.088246,0.164147,0.084856,0.14469,0.020812,0.000891,0.003348,0.006834,0.02352,0.013863,0
0.353535,0,0.166667,0.666667,0.224138,0,0,0,0,0,0,0.148943,0.067359,0.088057,0.160138,0.080809,0.140039,0.001381,0.00186,0,0.000261,0.011444,0.000842,0
0.040404,0,0.166667,0.666667,0.068966,0.2,0.2,0.4,0.4,0.4,0.2,0.185876,0.10933,0.113006,0.206356,0.1283,0.179662,0.00229,0.001861,0.00183,0,0.004614,0.002845,0
0.171717,1,0.333333,1,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.271409,0.189862,0.14637,0.233379,0.146292,0.188304,0.006274,0.002612,0.003357,0.003462,0.005034,0.00401,0
0.010101,0,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.155791,0.076843,0.093047,0.173704,0.096909,0.154484,0.001366,0.000717,0.002681,0.003863,0.011723,0,0
0.151515,1,0.333333,0.333333,0.586207,0.2,0.2,0.2,0.2,0.2,0.2,0.222778,0.145901,0.12016,0.215434,0.137022,0.186007,0.004579,0.001781,0.002232,0.003221,0.007034,0.009458,0
0.222222,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.4,0.230858,0.155893,0.137484,0.242707,0.17006,0.213733,0.005151,0.002443,0.003906,0.006441,0.007034,0.005675,0
0.171717,1,0.333333,0.666667,0.12069,0.1,0.1,0.1,0.1,0.1,0.1,0.146887,0.066615,0.086573,0.16053,0.081061,0.136422,0.000476,0.000247,0.000464,0.00067,0.001951,0,1
0.141414,1,0.166667,0.666667,0.12069,0.1,0.4,0.1,0.4,0.2,0.1,0.147439,0.066361,0.091381,0.160417,0.080795,0.136075,0,0.005446,0,0,0.001046,0,1
0.262626,1,0.333333,0.666667,0.224138,0.1,0.1,0.1,0.1,0.1,0.1,0.146856,0.069424,0.087969,0.164051,0.086483,0.138486,0.003899,0.001771,0.004656,0.00952,0.007369,0,1
0.070707,0,0.5,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.178062,0.102322,0.108066,0.198219,0.123699,0.177807,0.003434,0.001268,0.002232,0.005636,0.009378,0.005675,0
0.191919,1,0.166667,0.666667,0.068966,0,0,0.1,0.2,0.1,0.1,0.151913,0.068959,0.090882,0.167463,0.083438,0.13802,0.003304,0.005515,0,0.004531,0.006119,0.005349,0
0.010101,1,0.333333,0.666667,0.034483,0,0,0,0,0,0,0.154846,0.072978,0.086345,0.160138,0.080648,0.135674,0.008151,0,0,0,0,0,0
0.070707,0,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.189686,0.106736,0.105338,0.196694,0.121245,0.172393,0.005724,0.001781,0.00558,0.008052,0.007034,0.003783,0
0.060606,0,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.4,0.2,0.207551,0.132531,0.123093,0.225175,0.150308,0.185765,0.003091,0.001841,0.004352,0.004026,0.005861,0.004729,1
0.080808,1,0.333333,0.333333,0.224138,0.3,0.4,0.4,0.1,0.1,0.1,0.153617,0.073604,0.086345,0.16888,0.080648,0.135979,0.000088,0,0.010358,0,0.000797,0,0
0.282828,1,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.29616,0.227953,0.164454,0.256175,0.182952,0.230463,0.008148,0.003444,0.004232,0.006457,0.010025,0.006914,0
0.232323,0,0.333333,0.666667,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.298696,0.232347,0.18352,0.31952,0.245378,0.287788,0.009158,0.004156,0.006696,0.008374,0.01266,0.010214,0
0.040404,0,0.333333,0.666667,0.068966,0.2,0.1,0.1,0.1,0.1,0.1,0.147919,0.066505,0.086669,0.160553,0.081383,0.13607,0.000343,0.000351,0.000492,0.001193,0.001034,0.00055,0
0.090909,1,0.5,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.21667,0.143023,0.130973,0.227723,0.147655,0.196986,0.004098,0.002042,0.002761,0.003865,0.005861,0.004772,0
0.020202,1,0.333333,0.333333,0.534483,0.3,0.4,0.2,0.2,0.2,0.2,0.176697,0.09621,0.102925,0.188407,0.1051,0.155485,0,0.001187,0.002232,0.002415,0.004689,0.005675,1
0.10101,0,0.166667,0.666667,0.189655,0.2,0.2,0.2,0.4,0.4,0.4,0.245962,0.173811,0.148504,0.262202,0.1888,0.231707,0.007097,0.005878,0,0.012894,0,0.009458,1
0.131313,1,0.5,0.333333,0.327586,0.4,0.2,0.2,0.2,0.4,0.4,0.173734,0.096359,0.104358,0.193429,0.11631,0.168696,0.002078,0.001108,0.003794,0.002415,0.003517,0.002807,1
0.060606,1,0.333333,0.666667,0.086207,0.4,0.4,0.4,0.5,0.4,0.4,0.1842,0.107598,0.112452,0.203928,0.127547,0.177363,0.00229,0.002969,0,0.002738,0,0.006999,1
0.050505,1,0.333333,0.666667,0.051724,0.1,0.4,0.1,0.2,0.2,0.2,0.149603,0.068582,0.09785,0.181297,0.101943,0.156493,0,0.014498,0.002252,0.024155,0.004689,0.003783,0
0.494949,0,0.166667,0.666667,0.206897,0.1,0.1,0.1,0.1,0.2,0.2,0.147426,0.067825,0.087067,0.164792,0.089115,0.139127,0.00229,0.000781,0.00558,0.008052,0.004689,0.002313,0
0.060606,1,0.333333,0.333333,0.189655,0.5,0.5,0.6,0.6,0.7,0.8,0.174399,0.098202,0.106022,0.19589,0.1201,0.173064,0.003434,0.001781,0.003348,0.004831,0.007034,0,1
0.090909,1,0.333333,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.215004,0.138424,0.120329,0.210096,0.0963,0.14265,0.003022,0.001785,0.002567,0.000322,0.00068,0.094578,1
0.141414,1,0.333333,0.666667,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.222652,0.146583,0.131635,0.234451,0.155254,0.203657,0.005724,0.002969,0.004464,0.005636,0.007034,0.007566,0
0.141414,1,0.333333,0.333333,0.448276,0.2,0.2,0.2,0.2,0.2,0.2,0.282264,0.203792,0.167683,0.294163,0.219373,0.26405,0.007899,0.004275,0.006082,0.008478,0.012761,0.01012,0
0.494949,1,0.166667,0.333333,0.551724,0,0,0.1,0.1,0.1,0.1,0.147581,0.06622,0.088326,0.163956,0.080648,0.139707,0,0.002143,0.004523,0,0.01052,0.001207,0
0.414141,1,0.166667,0.666667,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.217221,0.144052,0.132508,0.240785,0.166967,0.215357,0.003882,0.002035,0.003247,0.004633,0.006977,0.005081,0
0.171717,1,0.166667,0.333333,0.448276,0.1,0.1,0.1,0.1,0.2,0.1,0.147233,0.07025,0.087842,0.165325,0.082018,0.136157,0.004861,0.001619,0.006146,0,0.001261,0.000575,0
